Logged started on,19/07/2020 22:11:08
Feature,Accelerometer
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
19/07/2020 22:29:11.546,1083000,AM1V310 @395930,75340,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:11.605,1083059,AM1V310 @395930,75347,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:11.636,1083090,AM1V310 @395930,75353,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:11.695,1083149,AM1V310 @395930,75359,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:11.755,1083209,AM1V310 @395930,75365,A8FF65FFEE03,-88,-155,1006
19/07/2020 22:29:11.785,1083240,AM1V310 @395930,75372,A8FF64FFEE03,-88,-156,1006
19/07/2020 22:29:11.846,1083300,AM1V310 @395930,75378,A6FF65FFED03,-90,-155,1005
19/07/2020 22:29:11.906,1083360,AM1V310 @395930,75384,A6FF65FFEC03,-90,-155,1004
19/07/2020 22:29:11.935,1083389,AM1V310 @395930,75390,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:11.997,1083451,AM1V310 @395930,75397,A7FF64FFEC03,-89,-156,1004
19/07/2020 22:29:12.055,1083509,AM1V310 @395930,75403,A6FF65FFEC03,-90,-155,1004
19/07/2020 22:29:12.086,1083539,AM1V310 @395930,75409,A6FF65FFED03,-90,-155,1005
19/07/2020 22:29:12.146,1083600,AM1V310 @395930,75415,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:12.206,1083660,AM1V310 @395930,75422,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:12.235,1083689,AM1V310 @395930,75428,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:12.297,1083751,AM1V310 @395930,75434,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:12.356,1083810,AM1V310 @395930,75440,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:12.385,1083839,AM1V310 @395930,75447,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:12.475,1083929,AM1V310 @395930,75453,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:12.506,1083959,AM1V310 @395930,75459,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:12.535,1083989,AM1V310 @395930,75465,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:12.597,1084050,AM1V310 @395930,75472,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:12.656,1084110,AM1V310 @395930,75478,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:12.685,1084139,AM1V310 @395930,75484,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:12.746,1084200,AM1V310 @395930,75490,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:12.806,1084260,AM1V310 @395930,75497,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:12.835,1084289,AM1V310 @395930,75503,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:12.896,1084350,AM1V310 @395930,75509,A8FF65FFED03,-88,-155,1005
19/07/2020 22:29:12.955,1084409,AM1V310 @395930,75515,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:12.985,1084440,AM1V310 @395930,75522,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:13.045,1084499,AM1V310 @395930,75528,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:13.106,1084560,AM1V310 @395930,75534,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:13.135,1084589,AM1V310 @395930,75540,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:13.197,1084651,AM1V310 @395930,75547,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:13.256,1084710,AM1V310 @395930,75553,A7FF65FFF003,-89,-155,1008
19/07/2020 22:29:13.285,1084739,AM1V310 @395930,75559,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:13.346,1084800,AM1V310 @395930,75565,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:13.406,1084860,AM1V310 @395930,75572,A8FF65FFEE03,-88,-155,1006
19/07/2020 22:29:13.435,1084889,AM1V310 @395930,75578,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:13.496,1084950,AM1V310 @395930,75584,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:13.557,1085010,AM1V310 @395930,75590,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:13.585,1085039,AM1V310 @395930,75597,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:13.646,1085100,AM1V310 @395930,75603,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:13.705,1085159,AM1V310 @395930,75609,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:13.736,1085190,AM1V310 @395930,75615,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:13.796,1085250,AM1V310 @395930,75622,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:13.856,1085310,AM1V310 @395930,75628,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:13.886,1085340,AM1V310 @395930,75634,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:13.946,1085400,AM1V310 @395930,75640,A6FF65FFEF03,-90,-155,1007
19/07/2020 22:29:14.005,1085459,AM1V310 @395930,75647,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:14.036,1085489,AM1V310 @395930,75653,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:14.097,1085551,AM1V310 @395930,75659,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.157,1085611,AM1V310 @395930,75665,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:14.187,1085640,AM1V310 @395930,75672,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.276,1085731,AM1V310 @395930,75678,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:14.305,1085759,AM1V310 @395930,75684,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.337,1085790,AM1V310 @395930,75690,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:14.396,1085850,AM1V310 @395930,75697,A7FF65FFF003,-89,-155,1008
19/07/2020 22:29:14.456,1085910,AM1V310 @395930,75703,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.485,1085938,AM1V310 @395930,75709,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:14.546,1086000,AM1V310 @395930,75715,A7FF65FFF003,-89,-155,1008
19/07/2020 22:29:14.606,1086060,AM1V310 @395930,75722,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:14.635,1086089,AM1V310 @395930,75728,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.762,1086216,AM1V310 @395930,75734,A6FF65FFF003,-90,-155,1008
19/07/2020 22:29:14.762,1086216,AM1V310 @395930,75740,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:14.788,1086241,AM1V310 @395930,75747,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:14.889,1086343,AM1V310 @395930,75753,A6FF64FFEF03,-90,-156,1007
19/07/2020 22:29:14.911,1086364,AM1V310 @395930,75759,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:14.940,1086393,AM1V310 @395930,75765,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:14.996,1086450,AM1V310 @395930,75772,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:15.056,1086510,AM1V310 @395930,75778,A8FF65FFEE03,-88,-155,1006
19/07/2020 22:29:15.086,1086539,AM1V310 @395930,75784,A6FF64FFED03,-90,-156,1005
19/07/2020 22:29:15.146,1086600,AM1V310 @395930,75790,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:15.207,1086661,AM1V310 @395930,75797,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:15.236,1086689,AM1V310 @395930,75803,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:15.296,1086749,AM1V310 @395930,75809,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:15.357,1086811,AM1V310 @395930,75815,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:15.386,1086839,AM1V310 @395930,75822,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:15.446,1086900,AM1V310 @395930,75828,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:15.507,1086961,AM1V310 @395930,75834,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:15.536,1086990,AM1V310 @395930,75840,A6FF66FFED03,-90,-154,1005
19/07/2020 22:29:15.596,1087050,AM1V310 @395930,75847,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:15.656,1087110,AM1V310 @395930,75853,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:15.686,1087140,AM1V310 @395930,75859,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:15.746,1087200,AM1V310 @395930,75865,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:15.808,1087261,AM1V310 @395930,75872,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:15.837,1087290,AM1V310 @395930,75878,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:15.896,1087350,AM1V310 @395930,75884,A6FF64FFEF03,-90,-156,1007
19/07/2020 22:29:15.956,1087410,AM1V310 @395930,75890,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:15.985,1087439,AM1V310 @395930,75897,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:16.046,1087500,AM1V310 @395930,75903,A7FF65FFF003,-89,-155,1008
19/07/2020 22:29:16.107,1087560,AM1V310 @395930,75909,A7FF65FFF003,-89,-155,1008
19/07/2020 22:29:16.136,1087589,AM1V310 @395930,75915,A8FF64FFEF03,-88,-156,1007
19/07/2020 22:29:16.197,1087651,AM1V310 @395930,75922,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:16.255,1087709,AM1V310 @395930,75928,A6FF65FFEF03,-90,-155,1007
19/07/2020 22:29:16.286,1087740,AM1V310 @395930,75934,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:16.346,1087800,AM1V310 @395930,75940,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:16.407,1087861,AM1V310 @395930,75947,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:16.436,1087890,AM1V310 @395930,75953,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:16.497,1087951,AM1V310 @395930,75959,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:16.556,1088010,AM1V310 @395930,75965,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:16.585,1088039,AM1V310 @395930,75972,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:16.646,1088100,AM1V310 @395930,75978,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:16.707,1088161,AM1V310 @395930,75984,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:16.736,1088190,AM1V310 @395930,75990,A6FF64FFEF03,-90,-156,1007
19/07/2020 22:29:16.797,1088251,AM1V310 @395930,75997,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:16.856,1088310,AM1V310 @395930,76003,A7FF65FFED03,-89,-155,1005
19/07/2020 22:29:16.885,1088339,AM1V310 @395930,76009,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:16.946,1088400,AM1V310 @395930,76015,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:17.007,1088461,AM1V310 @395930,76022,A8FF64FFEF03,-88,-156,1007
19/07/2020 22:29:17.036,1088489,AM1V310 @395930,76028,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:17.097,1088551,AM1V310 @395930,76034,A5FF63FFED03,-91,-157,1005
19/07/2020 22:29:17.156,1088610,AM1V310 @395930,76040,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:17.185,1088639,AM1V310 @395930,76047,A7FF66FFED03,-89,-154,1005
19/07/2020 22:29:17.246,1088700,AM1V310 @395930,76053,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:17.307,1088761,AM1V310 @395930,76059,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:17.336,1088790,AM1V310 @395930,76065,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:17.397,1088851,AM1V310 @395930,76072,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:17.457,1088911,AM1V310 @395930,76078,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:17.485,1088939,AM1V310 @395930,76084,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:17.546,1089000,AM1V310 @395930,76090,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:17.607,1089060,AM1V310 @395930,76097,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:17.636,1089090,AM1V310 @395930,76103,A6FF64FFEF03,-90,-156,1007
19/07/2020 22:29:17.695,1089149,AM1V310 @395930,76109,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:17.756,1089210,AM1V310 @395930,76115,A8FF65FFF003,-88,-155,1008
19/07/2020 22:29:17.786,1089240,AM1V310 @395930,76122,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:17.846,1089300,AM1V310 @395930,76128,A7FF65FFEF03,-89,-155,1007
19/07/2020 22:29:17.907,1089360,AM1V310 @395930,76134,A7FF67FFE703,-89,-153,999
19/07/2020 22:29:17.936,1089389,AM1V310 @395930,76140,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:17.996,1089450,AM1V310 @395930,76147,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:18.056,1089510,AM1V310 @395930,76153,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.087,1089541,AM1V310 @395930,76159,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:18.146,1089600,AM1V310 @395930,76165,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:18.206,1089660,AM1V310 @395930,76172,A7FF63FFF003,-89,-157,1008
19/07/2020 22:29:18.236,1089690,AM1V310 @395930,76178,A7FF62FFF203,-89,-158,1010
19/07/2020 22:29:18.297,1089751,AM1V310 @395930,76184,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:18.356,1089810,AM1V310 @395930,76190,A9FF64FFEE03,-87,-156,1006
19/07/2020 22:29:18.386,1089839,AM1V310 @395930,76197,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.446,1089900,AM1V310 @395930,76203,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:18.506,1089960,AM1V310 @395930,76209,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.536,1089989,AM1V310 @395930,76215,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:18.596,1090050,AM1V310 @395930,76222,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.656,1090109,AM1V310 @395930,76228,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.685,1090139,AM1V310 @395930,76234,A7FF63FFEF03,-89,-157,1007
19/07/2020 22:29:18.746,1090200,AM1V310 @395930,76240,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.806,1090260,AM1V310 @395930,76247,A7FF63FFF003,-89,-157,1008
19/07/2020 22:29:18.836,1090289,AM1V310 @395930,76253,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:18.896,1090350,AM1V310 @395930,76259,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:18.956,1090409,AM1V310 @395930,76265,A6FF65FFEE03,-90,-155,1006
19/07/2020 22:29:18.985,1090439,AM1V310 @395930,76272,A7FF65FFEE03,-89,-155,1006
19/07/2020 22:29:19.045,1090499,AM1V310 @395930,76278,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:19.106,1090560,AM1V310 @395930,76284,A6FF63FFEE03,-90,-157,1006
19/07/2020 22:29:19.136,1090589,AM1V310 @395930,76290,A6FF64FFEE03,-90,-156,1006
19/07/2020 22:29:19.196,1090650,AM1V310 @395930,76297,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:19.255,1090709,AM1V310 @395930,76303,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:19.285,1090739,AM1V310 @395930,76309,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:19.345,1090799,AM1V310 @395930,76315,A6FF63FFEE03,-90,-157,1006
19/07/2020 22:29:19.406,1090860,AM1V310 @395930,76322,A8FF64FFED03,-88,-156,1005
19/07/2020 22:29:19.436,1090890,AM1V310 @395930,76328,A7FF63FFEE03,-89,-157,1006
19/07/2020 22:29:19.496,1090949,AM1V310 @395930,76334,A7FF63FFED03,-89,-157,1005
19/07/2020 22:29:19.556,1091009,AM1V310 @395930,76340,A8FF65FFED03,-88,-155,1005
19/07/2020 22:29:19.585,1091039,AM1V310 @395930,76347,A7FF63FFEE03,-89,-157,1006
19/07/2020 22:29:19.646,1091099,AM1V310 @395930,76353,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:19.706,1091160,AM1V310 @395930,76359,A7FF64FFED03,-89,-156,1005
19/07/2020 22:29:19.766,1091220,AM1V310 @395930,76365,A8FF64FFED03,-88,-156,1005
19/07/2020 22:29:19.795,1091249,AM1V310 @395930,76372,A7FF64FFEE03,-89,-156,1006
19/07/2020 22:29:19.855,1091309,AM1V310 @395930,76378,A6FF63FFEE03,-90,-157,1006
19/07/2020 22:29:19.885,1091339,AM1V310 @395930,76384,A7FF63FFEF03,-89,-157,1007
19/07/2020 22:29:19.946,1091400,AM1V310 @395930,76390,A7FF64FFF003,-89,-156,1008
19/07/2020 22:29:20.006,1091460,AM1V310 @395930,76397,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:20.036,1091489,AM1V310 @395930,76403,A8FF64FFEF03,-88,-156,1007
19/07/2020 22:29:20.096,1091549,AM1V310 @395930,76409,A7FF63FFEE03,-89,-157,1006
19/07/2020 22:29:20.155,1091609,AM1V310 @395930,76415,A7FF64FFEF03,-89,-156,1007
19/07/2020 22:29:20.185,1091639,AM1V310 @395930,76422,A7FF63FFEF03,-89,-157,1007
19/07/2020 22:29:20.246,1091700,AM1V310 @395930,76428,A7FF63FFF003,-89,-157,1008
19/07/2020 22:29:20.306,1091760,AM1V310 @395930,76434,A7FF63FFEF03,-89,-157,1007
19/07/2020 22:29:20.336,1091790,AM1V310 @395930,76440,A3FF62FFF003,-93,-158,1008
19/07/2020 22:29:20.396,1091850,AM1V310 @395930,76447,A8FF66FFEF03,-88,-154,1007
19/07/2020 22:29:20.456,1091909,AM1V310 @395930,76453,ADFF5BFF0004,-83,-165,1024
19/07/2020 22:29:20.485,1091939,AM1V310 @395930,76459,A7FF61FFF603,-89,-159,1014
19/07/2020 22:29:20.546,1092000,AM1V310 @395930,76465,A4FF64FFEC03,-92,-156,1004
19/07/2020 22:29:20.606,1092060,AM1V310 @395930,76472,ADFF67FFFB03,-83,-153,1019
19/07/2020 22:29:20.636,1092090,AM1V310 @395930,76478,A1FF5FFFEE03,-95,-161,1006
19/07/2020 22:29:20.696,1092150,AM1V310 @395930,76484,A2FF66FFED03,-94,-154,1005
19/07/2020 22:29:20.756,1092210,AM1V310 @395930,76490,A6FF64FFEF03,-90,-156,1007
19/07/2020 22:29:20.785,1092239,AM1V310 @395930,76497,A6FF61FFEF03,-90,-159,1007
19/07/2020 22:29:20.846,1092299,AM1V310 @395930,76503,A4FF63FFEE03,-92,-157,1006
19/07/2020 22:29:20.907,1092362,AM1V310 @395930,76509,A4FF63FFEF03,-92,-157,1007
19/07/2020 22:29:20.936,1092389,AM1V310 @395930,76515,A5FF63FFEF03,-91,-157,1007
19/07/2020 22:29:20.996,1092450,AM1V310 @395930,76522,A4FF63FFF003,-92,-157,1008
19/07/2020 22:29:21.056,1092510,AM1V310 @395930,76528,A3FF63FFEE03,-93,-157,1006
19/07/2020 22:29:21.085,1092539,AM1V310 @395930,76534,A5FF62FFEE03,-91,-158,1006
19/07/2020 22:29:21.146,1092600,AM1V310 @395930,76540,A5FF63FFEE03,-91,-157,1006
19/07/2020 22:29:21.207,1092661,AM1V310 @395930,76547,A5FF63FFEF03,-91,-157,1007
19/07/2020 22:29:21.236,1092690,AM1V310 @395930,76553,A3FF63FFEF03,-93,-157,1007
19/07/2020 22:29:21.297,1092751,AM1V310 @395930,76559,A5FF63FFEF03,-91,-157,1007
19/07/2020 22:29:21.356,1092810,AM1V310 @395930,76565,A5FF63FFEF03,-91,-157,1007
19/07/2020 22:29:21.385,1092839,AM1V310 @395930,76572,A5FF62FFEE03,-91,-158,1006
19/07/2020 22:29:21.476,1092930,AM1V310 @395930,76578,A5FF62FFEE03,-91,-158,1006
19/07/2020 22:29:21.506,1092959,AM1V310 @395930,76584,A5FF63FFEF03,-91,-157,1007
19/07/2020 22:29:21.536,1092989,AM1V310 @395930,76590,A4FF62FFEF03,-92,-158,1007
19/07/2020 22:29:21.596,1093049,AM1V310 @395930,76597,A4FF62FFEF03,-92,-158,1007
19/07/2020 22:29:21.656,1093110,AM1V310 @395930,76603,A4FF63FFEF03,-92,-157,1007
19/07/2020 22:29:21.685,1093139,AM1V310 @395930,76609,A5FF63FFEE03,-91,-157,1006
19/07/2020 22:29:21.746,1093200,AM1V310 @395930,76615,A4FF63FFEE03,-92,-157,1006
19/07/2020 22:29:21.806,1093260,AM1V310 @395930,76622,A5FF63FFEE03,-91,-157,1006
19/07/2020 22:29:21.836,1093290,AM1V310 @395930,76628,A4FF62FFED03,-92,-158,1005
19/07/2020 22:29:21.896,1093349,AM1V310 @395930,76634,A5FF62FFEF03,-91,-158,1007
19/07/2020 22:29:21.955,1093409,AM1V310 @395930,76640,A3FF63FFEE03,-93,-157,1006
19/07/2020 22:29:21.985,1093439,AM1V310 @395930,76647,A4FF62FFEC03,-92,-158,1004
19/07/2020 22:29:22.046,1093499,AM1V310 @395930,76653,A4FF63FFEC03,-92,-157,1004
19/07/2020 22:29:22.106,1093560,AM1V310 @395930,76659,A4FF63FFED03,-92,-157,1005
19/07/2020 22:29:22.136,1093589,AM1V310 @395930,76665,A4FF63FFEC03,-92,-157,1004
19/07/2020 22:29:22.196,1093649,AM1V310 @395930,76672,A3FF62FFEC03,-93,-158,1004
19/07/2020 22:29:22.256,1093710,AM1V310 @395930,76678,A5FF62FFEB03,-91,-158,1003
19/07/2020 22:29:22.286,1093739,AM1V310 @395930,76684,A4FF62FFEE03,-92,-158,1006
19/07/2020 22:29:22.346,1093800,AM1V310 @395930,76690,DEFF65FFED03,-34,-155,1005
19/07/2020 22:29:22.405,1093859,AM1V310 @395930,76697,F2FF46FFE203,-14,-186,994
19/07/2020 22:29:22.436,1093889,AM1V310 @395930,76703,AAFF4EFFF503,-86,-178,1013
19/07/2020 22:29:22.496,1093950,AM1V310 @395930,76709,A7FF5BFFE703,-89,-165,999
19/07/2020 22:29:22.555,1094009,AM1V310 @395930,76715,AEFF58FFF003,-82,-168,1008
19/07/2020 22:29:22.585,1094039,AM1V310 @395930,76722,AEFF65FFF003,-82,-155,1008
19/07/2020 22:29:22.645,1094099,AM1V310 @395930,76728,CFFF69FF1A04,-49,-151,1050
19/07/2020 22:29:22.706,1094159,AM1V310 @395930,76734,050028FF1704,5,-216,1047
19/07/2020 22:29:22.736,1094189,AM1V310 @395930,76740,BFFF4AFFF203,-65,-182,1010
19/07/2020 22:29:22.796,1094249,AM1V310 @395930,76747,91FF96FF1B04,-111,-106,1051
19/07/2020 22:29:22.856,1094310,AM1V310 @395930,76753,C5FF4FFFF303,-59,-177,1011
19/07/2020 22:29:22.885,1094339,AM1V310 @395930,76759,EAFF89FF0304,-22,-119,1027
19/07/2020 22:29:22.946,1094400,AM1V310 @395930,76765,91FF3BFF2F04,-111,-197,1071
19/07/2020 22:29:23.006,1094460,AM1V310 @395930,76772,B1FF63FFF003,-79,-157,1008
19/07/2020 22:29:23.036,1094490,AM1V310 @395930,76778,B7FF62FFF103,-73,-158,1009
19/07/2020 22:29:23.096,1094550,AM1V310 @395930,76784,E5FF8EFFDB03,-27,-114,987
19/07/2020 22:29:23.156,1094610,AM1V310 @395930,76790,ECFF71FF7F03,-20,-143,895
19/07/2020 22:29:23.185,1094639,AM1V310 @395930,76797,47FF98FF2404,-185,-104,1060
19/07/2020 22:29:23.246,1094699,AM1V310 @395930,76803,B3FF28FF6004,-77,-216,1120
19/07/2020 22:29:23.306,1094760,AM1V310 @395930,76809,0D00F2FE9503,13,-270,917
19/07/2020 22:29:23.336,1094789,AM1V310 @395930,76815,2100BBFEF103,33,-325,1009
19/07/2020 22:29:23.396,1094849,AM1V310 @395930,76822,6F00CDFEE403,111,-307,996
19/07/2020 22:29:23.455,1094909,AM1V310 @395930,76828,97FFBFFE0504,-105,-321,1029
19/07/2020 22:29:23.485,1094939,AM1V310 @395930,76834,550081FE4903,85,-383,841
19/07/2020 22:29:23.546,1095000,AM1V310 @395930,76840,0800D4FD5503,8,-556,853
19/07/2020 22:29:23.606,1095060,AM1V310 @395930,76847,840039FE5303,132,-455,851
19/07/2020 22:29:23.637,1095090,AM1V310 @395930,76853,540078FEF902,84,-392,761
19/07/2020 22:29:23.697,1095151,AM1V310 @395930,76859,FFFF9CFE7D03,-1,-356,893
19/07/2020 22:29:23.756,1095210,AM1V310 @395930,76865,1F0048FEB303,31,-440,947
19/07/2020 22:29:23.785,1095239,AM1V310 @395930,76872,120010FEDE03,18,-496,990
19/07/2020 22:29:23.876,1095330,AM1V310 @395930,76878,480029FE9E03,72,-471,926
19/07/2020 22:29:23.906,1095359,AM1V310 @395930,76884,2100A9FEE603,33,-343,998
19/07/2020 22:29:23.936,1095390,AM1V310 @395930,76890,A80067FE7B03,168,-409,891
19/07/2020 22:29:23.996,1095450,AM1V310 @395930,76897,A50085FEEA03,165,-379,1002
19/07/2020 22:29:24.056,1095509,AM1V310 @395930,76903,4C0020FF2F03,76,-224,815
19/07/2020 22:29:24.085,1095539,AM1V310 @395930,76909,A10057FE0704,161,-425,1031
19/07/2020 22:29:24.146,1095599,AM1V310 @395930,76915,7400BEFE7503,116,-322,885
19/07/2020 22:29:24.206,1095660,AM1V310 @395930,76922,C300E4FEFE03,195,-284,1022
19/07/2020 22:29:24.237,1095690,AM1V310 @395930,76928,BA003CFF5403,186,-196,852
19/07/2020 22:29:24.296,1095749,AM1V310 @395930,76934,C000DEFEA403,192,-290,932
19/07/2020 22:29:24.356,1095810,AM1V310 @395930,76940,BC0051FFEC03,188,-175,1004
19/07/2020 22:29:24.385,1095839,AM1V310 @395930,76947,1F0100FFC103,287,-256,961
19/07/2020 22:29:24.446,1095900,AM1V310 @395930,76953,EA0053FF9A03,234,-173,922
19/07/2020 22:29:24.506,1095959,AM1V310 @395930,76959,F200F3FEC503,242,-269,965
19/07/2020 22:29:24.536,1095989,AM1V310 @395930,76965,C800A2FFA903,200,-94,937
19/07/2020 22:29:24.597,1096050,AM1V310 @395930,76972,DD002DFF1004,221,-211,1040
19/07/2020 22:29:24.656,1096110,AM1V310 @395930,76978,EC00BCFE9F04,236,-324,1183
19/07/2020 22:29:24.685,1096139,AM1V310 @395930,76984,23019EFF0804,291,-98,1032
19/07/2020 22:29:24.746,1096200,AM1V310 @395930,76990,2C01EEFFC203,300,-18,962
19/07/2020 22:29:24.806,1096260,AM1V310 @395930,76997,38016CFFD603,312,-148,982
19/07/2020 22:29:24.836,1096290,AM1V310 @395930,77003,34016FFF4503,308,-145,837
19/07/2020 22:29:24.987,1096441,AM1V310 @395930,77009,7401D3FFBD03,372,-45,957
19/07/2020 22:29:24.987,1096442,AM1V310 @395930,77015,620158FF8703,354,-168,903
19/07/2020 22:29:24.987,1096443,AM1V310 @395930,77022,6E0153FFE803,366,-173,1000
19/07/2020 22:29:25.094,1096548,AM1V310 @395930,77028,8E011DFFF603,398,-227,1014
