sr_no,HostTimestamp,NodeTimestamp_x,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
29,928586,172648,-3,-80,996,-286,-426,-88,1.6,-2.3,-1.8,U
30,928646,172655,56,-59,984,-298,-426,-99,2.8,2.3,-0.2,U
31,928674,172661,56,-49,1003,-289,-435,-96,5.3,2.8,-0.8,U
32,928734,172667,34,-44,1016,-295,-430,-94,3,5.4,0.2,U
33,928794,172673,22,-52,997,-301,-424,-91,5.9,2.9,0.9,U
34,928824,172680,31,-26,1043,-297,-429,-93,3.4,3.9,1,U
35,928923,172686,0,-28,978,-294,-433,-90,0.3,1.2,2.9,U
36,928944,172692,13,-14,971,-294,-426,-94,3.5,0.7,3.5,U
37,928974,172698,-2,-10,963,-300,-427,-102,3.7,-0.9,4.9,U
38,929034,172705,-1,8,921,-298,-426,-94,5.7,0,6.3,U
39,929094,172711,18,20,881,-300,-438,-94,6.2,-4.4,16.6,U
40,929124,172717,26,41,870,-288,-436,-87,16.8,-18.2,28.4,U
41,929185,172723,142,46,787,-286,-435,-79,17.7,-16.2,38.3,U
42,929244,172730,142,46,787,-271,-450,-75,17.8,-24.7,55.2,U
43,929274,172736,12,-28,809,-247,-456,-70,-1.4,-1.9,48.5,U
0,1591760,210759,12,-996,74,238,-238,-325,-4.3,0,1.4,U
1,1591780,210765,4,-997,69,238,-238,-325,-4.4,-0.5,3.1,U
2,1591841,210771,29,-993,101,246,-241,-313,0.2,-0.7,0,U
3,1591901,210778,15,-1003,81,253,-240,-315,-1.5,-0.9,0.1,U
4,1591931,210784,5,-1008,72,243,-243,-321,-3,0.4,2.7,U
5,1591991,210790,23,-995,85,244,-238,-309,-3.1,0.1,1.7,U
6,1592051,210796,22,-991,105,252,-235,-316,-0.1,-2.8,0.7,U
7,1592080,210803,1,-1008,72,249,-235,-321,-0.7,-1.9,0.1,U
8,1592141,210809,4,-996,76,250,-238,-321,-2.3,0.6,0.7,U
9,1592201,210815,-5,-1021,71,246,-240,-322,-3.7,2.2,0.6,U
10,1592231,210821,24,-1042,88,246,-238,-316,3.9,3,-3.7,U
11,1592291,210828,88,-1086,148,247,-235,-324,15.6,-0.2,1.5,U
12,1592351,210834,-57,-1138,145,247,-243,-322,1.3,7,12.7,U
13,1592381,210840,-24,-1155,83,246,-237,-322,-9.1,9.5,-10.7,U
14,1592441,210846,15,-1122,57,253,-238,-316,-22.3,7.7,-7.7,U
15,1592501,210853,17,-1060,-5,258,-241,-303,-10.6,9.7,-19,U
16,1592530,210859,140,-1001,94,261,-261,-304,5.8,-2.4,-16.3,U
17,1592591,210865,55,-1013,80,259,-249,-309,-18.7,1.2,6.8,U
18,1592651,210871,10,-974,23,264,-247,-297,-19.6,-4.7,8.8,U
19,1592681,210878,38,-968,44,274,-247,-295,-18.2,4.2,11,U
20,1592741,210884,-3,-978,45,270,-241,-292,-27.7,0.2,19.4,U
21,1592801,210890,19,-966,-51,283,-244,-276,-33.9,9.4,16,U
22,1592830,210896,-24,-989,-53,283,-244,-276,-7.4,8.4,7.4,U
23,1592891,210903,-29,-1014,-35,283,-232,-268,-1.6,15.1,6.7,U
24,1592951,210909,32,-992,16,285,-226,-264,3.3,6.2,-3.4,U
25,1592981,210915,5,-996,-12,285,-222,-261,-11.6,7.8,7.5,U
26,1593041,210921,-15,-1005,-5,288,-222,-262,-12.6,3.2,6.8,U
27,1593101,210928,-12,-995,-61,288,-222,-262,-21.9,3.6,11.9,U
28,1593130,210934,-49,-1015,-69,298,-213,-237,-15.1,2.5,3.2,U
29,1593191,210940,-67,-1009,-102,294,-210,-231,-21,6.7,4.4,U
30,1593251,210946,-35,-1020,-44,295,-213,-225,-12.1,4.3,0,U
31,1593281,210953,-8,-1009,-180,300,-220,-217,-13.4,15.6,5.7,U
32,1593341,210959,-53,-1014,-80,301,-204,-229,-5.1,5.5,-3.7,U
33,1593401,210965,2,-978,-145,309,-205,-211,-11.2,14.9,-0.2,U
34,1593430,210971,-44,-998,-81,309,-211,-205,-9.7,11,-3.5,U
35,1593491,210978,47,-960,-100,309,-211,-208,-3.5,6.4,-5.2,U
36,1593551,210984,-34,-986,-71,310,-208,-204,-11.3,8.8,0.6,U
37,1593581,210990,11,-948,-106,319,-216,-190,0.2,1.8,-8.7,U
38,1593641,210996,7,-943,-94,319,-222,-192,-11.4,-0.6,-1.6,U
39,1593702,211003,-39,-961,-155,318,-213,-198,-19.3,0.1,1.4,U
40,1593731,211009,0,-947,-121,322,-213,-187,-12.1,-0.6,-3.2,U
41,1593791,211015,-31,-954,-179,330,-217,-183,-11,5.1,0.5,U
42,1593851,211021,-26,-978,-131,327,-217,-183,1.1,3.4,-0.6,U
43,1593881,211028,-36,-975,-237,324,-214,-180,-5.8,0.4,1.7,U
44,1593941,211034,-25,-1004,-146,334,-211,-175,-0.4,5.3,0.9,U
45,1594001,211040,28,-968,-193,330,-214,-172,-6.8,-3.7,-2.5,U
46,1594030,211046,-4,-1000,-143,330,-213,-175,-2.4,7.1,3.7,U
47,1594091,211053,-41,-1034,-168,333,-213,-175,-8.4,-7.3,-2.4,U
48,1594152,211059,-19,-1017,-179,330,-217,-168,-7.4,5,-2.8,U
49,1594181,211065,-4,-990,-172,331,-219,-168,-6.4,5.3,-8.4,U
50,1594241,211071,63,-925,-191,330,-216,-166,-8.3,4.5,-7.6,U
51,1594301,211078,60,-877,-227,333,-217,-157,-13.5,-3.7,-4.7,U
52,1594330,211084,32,-879,-193,328,-225,-156,-7,5.1,6.3,U
53,1594391,211090,21,-894,-227,337,-216,-148,-8.8,-6.5,3.9,U
54,1594451,211096,-9,-927,-216,336,-222,-154,-5,0.8,10.3,U
55,1594480,211103,27,-942,-227,339,-222,-156,1.1,-5.2,3.2,U
56,1594541,211109,-39,-995,-206,334,-210,-163,4.9,1.4,5.6,U
57,1594601,211115,-14,-985,-168,333,-214,-159,6.7,-7.3,-3.1,U
58,1594630,211121,-24,-965,-174,342,-211,-160,3.2,-4.4,-4.9,U
59,1594691,211128,-27,-962,-134,336,-219,-156,-1.7,-2.5,-1.4,U
60,1594751,211134,15,-939,-184,339,-222,-162,-5.4,-7.2,1.1,U
61,1594780,211140,-26,-982,-252,337,-214,-163,-3,-2.3,2.3,U
62,1594850,211146,-23,-1001,-198,340,-210,-160,2.1,2.3,3.3,U
63,1594900,211153,-34,-1007,-189,337,-214,-162,2.1,3.5,4.4,U
64,1594930,211159,-32,-1011,-173,330,-214,-159,2.7,1.3,0.3,U
65,1594992,211165,-5,-992,-148,334,-207,-166,-3.7,0,1.5,U
66,1595051,211171,-4,-978,-188,334,-205,-169,-4.6,3,3.2,U
67,1595080,211178,0,-972,-175,331,-214,-156,-4.3,0.4,2.3,U
68,1595142,211184,-42,-970,-235,333,-208,-159,-5.3,-2.5,0.9,U
69,1595201,211190,-29,-961,-223,330,-208,-168,0.6,3.1,3,U
70,1595230,211196,-1,-971,-208,325,-199,-166,3,1.2,-0.3,U
1,985220,179730,-122,-82,1009,-286,-417,-132,-12.1,7.4,-11,U
2,985283,179736,-124,-93,964,-279,-414,-135,-7.1,2.2,-10,U
3,985312,179742,-75,-93,966,-279,-415,-138,-8.1,2.7,-9.7,U
4,985372,179748,-100,-104,970,-277,-414,-126,0.9,-3.7,-4.2,U
5,985430,179755,-55,-99,1012,-289,-412,-133,-4.4,-2.5,-6.4,U
6,985462,179761,-27,-89,948,-280,-406,-135,-2.1,-3.7,1,U
7,985520,179767,-27,-89,971,-280,-411,-132,0.6,-7.7,8.8,U
8,985580,179773,-45,-89,956,-279,-418,-123,5.4,-5.1,12.3,U
9,985609,179780,-40,-95,978,-276,-420,-129,0.2,-12.7,14.1,U
10,985670,179786,-81,-114,941,-277,-420,-120,1.2,-13.8,16.3,U
11,985732,179792,-47,-103,987,-270,-430,-123,-3,-11,12.9,U
12,985761,179798,-99,-127,973,-264,-423,-120,0,-11.9,11.8,U
13,985821,179805,-65,-120,993,-261,-418,-112,-4.3,-4.2,4.2,U
14,985880,179811,-43,-133,932,-267,-427,-115,-6.1,-2,6.7,U
15,985912,179817,-68,-142,956,-255,-429,-109,-6.1,-2,6.7,U
16,985970,179823,-31,-128,1014,-261,-430,-103,2.7,-6.4,2.1,U
17,986031,179830,-14,-131,965,-262,-436,-112,0.7,0.3,1.9,U
18,986062,179836,-39,-133,959,-265,-426,-117,2.8,-0.5,1.4,U
19,986122,179842,-13,-111,1000,-261,-429,-103,1.6,2.4,-0.2,U
20,986180,179848,-25,-100,1014,-261,-429,-103,1.6,2.4,-0.2,U
21,986209,179855,0,-97,1058,-256,-432,-114,0.6,2.8,-0.2,U
22,986273,179861,-5,-106,985,-265,-430,-109,-2.2,2.3,2.5,U
23,986330,179867,-23,-99,1028,-255,-426,-121,0.7,0.4,3,U
24,986362,179873,-46,-106,1019,-265,-429,-108,-0.7,0.1,2.1,U
25,986422,179880,-76,-105,1002,-264,-438,-105,1.1,-1.5,0.9,U
26,986480,179886,-22,-96,1032,-261,-432,-114,-2.1,-0.2,-0.9,U
27,986509,179892,7,-112,995,-262,-435,-117,-3.1,-1,0.9,U
28,986571,179898,-28,-122,1002,-262,-429,-108,1.4,-3.4,1.3,U
29,986661,179905,-40,-118,990,-265,-429,-105,-0.2,0.8,0,U
30,986661,179911,-13,-105,1016,-265,-429,-105,-0.2,0.8,0,U
31,986721,179917,-3,-98,1023,-268,-432,-112,2.8,-1.5,0.2,U
32,986779,179923,-23,-97,1028,-256,-430,-114,2.8,-1.5,0.2,U
33,986810,179930,-7,-91,1021,-268,-429,-112,2.8,0.4,2.1,U
34,986869,179936,-15,-88,1013,-271,-427,-117,3.5,-0.1,3.3,U
35,986932,179942,-7,-74,1058,-262,-430,-111,1.7,-0.3,3.4,U
36,986960,179948,-15,-99,982,-268,-421,-117,-0.5,-0.4,5,U
37,987021,179955,-6,-98,1008,-264,-432,-120,2.5,-1.3,6.6,U
38,987081,179961,-18,-101,993,-261,-427,-115,4.9,-5,8.6,U
39,987110,179967,-26,-91,1035,-262,-435,-100,3.9,-3.9,7.3,U
40,987173,179973,-46,-92,1034,-261,-433,-108,0.2,2.6,3.2,U
41,987232,179980,-27,-84,1026,-264,-433,-108,1,1.6,2.8,U
42,987260,179986,-18,-78,1041,-267,-433,-109,0.7,-0.7,2.5,U
43,987352,179992,6,-80,1043,-264,-427,-108,1,-0.5,2.4,U
44,987380,179998,-33,-89,1029,-255,-438,-115,-1,-0.1,3.8,U
45,987412,180005,-35,-100,992,-255,-439,-105,-1.3,-1.4,3,U
46,987470,180011,-33,-93,994,-265,-433,-102,-1,0.5,0.4,U
47,987532,180017,-9,-86,993,-253,-433,-112,-0.6,0.4,-0.3,U
48,987560,180023,6,-79,990,-265,-429,-106,-0.1,2.2,-0.4,U
49,987620,180030,10,-75,1012,-259,-436,-105,0.2,3.4,1.2,U
50,987680,180036,-3,-63,1001,-256,-426,-105,1.6,2.8,3.4,U
51,987710,180042,-1,-45,1013,-259,-430,-109,3.2,2.6,8.6,U
52,987770,180048,-61,-44,966,-250,-430,-105,4.3,-2.8,14.2,U
53,987832,180055,-32,-63,963,-246,-442,-111,-1.4,6.8,10.9,U
54,987862,180061,-48,-91,894,-249,-433,-126,1.6,4.7,15.1,U
55,987923,180067,-73,-112,988,-237,-433,-108,8.6,-3.2,18.5,U
56,987981,180073,-139,-151,925,-238,-433,-114,3.8,-7.4,17.2,U
57,988012,180080,-122,-164,979,-238,-439,-117,-4.9,-6.8,6,U
58,988071,180086,-45,-131,901,-225,-444,-109,-9.3,-15.4,6.6,U
59,988130,180092,25,-137,955,-229,-444,-102,-13.5,-28.7,18.3,U
1,1630421,215596,16,-1011,1,256,-240,-300,-1.4,-0.9,0.8,U
2,1630481,215603,14,-1020,-1,253,-241,-292,-0.3,2.1,2,U
3,1630541,215609,77,-1020,-18,258,-241,-288,2.7,2.8,3.5,U
4,1630571,215615,0,-1186,-146,253,-238,-295,32.6,6.7,14.9,U
5,1630631,215621,-109,-1303,94,234,-240,-328,130.3,3.6,13.8,U
6,1630691,215628,117,-1233,236,223,-234,-348,18.4,12.8,11.8,U
7,1630720,215634,-21,-1261,389,220,-223,-345,-7.8,15.4,21.7,U
8,1630781,215640,14,-1158,250,229,-217,-333,-62.6,-5.6,17.6,U
9,1630841,215646,-56,-1052,155,244,-223,-306,-78,6.5,23.7,U
10,1630871,215653,-138,-996,171,259,-216,-292,-42.2,-2.3,1.4,U
11,1630931,215659,-51,-937,29,276,-211,-276,-76.4,10.2,7.7,U
12,1630991,215665,-15,-871,-42,286,-205,-244,-65.3,8.8,7.3,U
13,1631020,215671,-8,-797,-137,288,-205,-216,-71.7,5.5,12.4,U
14,1631081,215678,-130,-858,-224,312,-202,-190,-47.6,16.1,11.3,U
15,1631141,215684,-36,-907,-170,310,-201,-187,-18.9,-1.2,-2.1,U
16,1631170,215690,-87,-920,-258,313,-196,-163,-45.8,13.5,11.1,U
17,1631231,215696,-63,-882,-367,318,-196,-151,-23,5.8,0.8,U
18,1631291,215703,-111,-971,-183,322,-195,-148,-8.6,3.6,0,U
19,1631321,215709,-96,-1008,-218,324,-198,-136,-17.6,-1.5,-10.4,U
20,1631380,215715,-69,-1044,-189,321,-196,-136,-31.2,6,-12,U
21,1631441,215721,-168,-1033,-346,328,-201,-126,-46.6,17,-9.1,U
22,1631470,215728,19,-916,-324,328,-201,-126,-31.4,5.6,-29.6,U
23,1631531,215734,38,-878,-331,339,-217,-85,-35.7,13,-5.8,U
24,1631591,215740,44,-836,-399,343,-223,-67,-28.7,14.4,-9.8,U
25,1631621,215746,-6,-840,-384,346,-226,-51,-25.7,10.4,1.7,U
26,1631680,215753,-6,-809,-394,349,-226,-58,-17.1,8.1,1.8,U
27,1631740,215759,7,-722,-371,339,-219,-43,-12,3.5,2.5,U
28,1631770,215765,79,-680,-345,339,-219,-43,-7.7,4.6,7.2,U
29,1631831,215771,14,-740,-389,349,-222,-34,-4.9,-5.3,13.3,U
30,1631891,215778,-92,-832,-475,337,-216,-34,-4.9,-6.7,15.4,U
31,1631921,215784,-93,-894,-453,342,-210,-42,7.7,-10.1,9.5,U
32,1631980,215790,-93,-890,-488,340,-211,-34,4.9,-3.9,0.1,U
33,1632041,215796,-41,-890,-472,345,-211,-51,6.5,0,-0.1,U
34,1632070,215803,-39,-919,-411,334,-208,-49,7,0.6,-2.8,U
35,1632131,215809,-50,-919,-425,351,-207,-48,-2.1,2.3,2.7,U
36,1632191,215815,-43,-924,-409,340,-208,-46,-1.2,0.7,-0.2,U
37,1632220,215821,-22,-925,-394,345,-210,-57,-0.3,2.9,-0.2,U
38,1632280,215828,-50,-929,-440,343,-208,-54,-6,3.9,3.5,U
39,1632340,215834,-41,-902,-448,343,-208,-54,-2.9,2.2,0.9,U
40,1632370,215840,-26,-903,-434,343,-210,-45,10.9,3.5,2.9,U
41,1632431,215846,-2,-899,-390,334,-207,-54,5.8,-2.5,-2.1,U
42,1632491,215853,-59,-899,-413,339,-205,-60,-3.8,1.4,6.5,U
43,1632520,215859,-63,-905,-432,339,-202,-58,3.2,3.1,2.5,U
44,1632581,215865,-64,-919,-372,339,-199,-55,3,3.4,2.6,U
45,1632641,215871,-91,-920,-442,339,-205,-66,0.5,3.1,2.2,U
46,1632670,215878,-58,-927,-354,342,-193,-58,4.2,7.2,2.1,U
47,1632731,215884,-52,-917,-402,339,-202,-61,9.6,1.1,-3.7,U
1,1046149,187348,-27,-165,957,-262,-406,-147,20.5,-20.3,-8.6,U
2,1046211,187355,17,-163,753,-255,-405,-142,0.5,3.8,6.7,U
3,1046269,187361,-27,-158,846,-253,-411,-145,20.3,2.8,15.8,U
4,1046330,187367,27,-118,1041,-250,-414,-135,8.1,-2.4,14.2,U
5,1046359,187373,-55,-160,889,-247,-411,-144,-4.2,24.1,23.1,U
6,1046420,187380,-130,-179,1018,-247,-402,-153,11.8,7.7,19.6,U
7,1046449,187386,-59,-156,1008,-240,-402,-147,4.2,-6,14.7,U
8,1046510,187392,-174,-187,893,-244,-408,-151,4.5,-2,25,U
9,1046570,187398,-141,-184,896,-232,-403,-148,2.8,-17.6,23.6,U
10,1046598,187405,-161,-178,855,-232,-403,-148,2.8,-17.6,23.6,U
11,1046659,187411,-145,-170,966,-223,-409,-145,7.7,-19.1,15.9,U
12,1046750,187417,-80,-166,839,-216,-423,-129,7.7,-19.1,15.9,U
13,1046772,187423,-72,-149,957,-216,-421,-129,16,-19.6,18.7,U
14,1046809,187430,-97,-142,984,-217,-427,-124,1.4,-4.8,13,U
15,1046869,187436,-52,-151,949,-213,-423,-123,4.6,-5.6,8.8,U
16,1046898,187442,-54,-146,961,-214,-411,-121,13.3,-8.9,8.8,U
17,1046959,187448,-38,-131,1025,-211,-429,-118,11.8,-3.4,4.5,U
18,1047019,187455,-54,-124,1006,-211,-429,-123,9.6,-2.8,4.9,U
19,1047049,187461,-41,-105,1047,-217,-432,-120,7,-2.5,1.8,U
20,1047109,187467,-56,-92,1046,-213,-424,-118,2.5,1.7,-0.2,U
21,1047169,187473,-47,-80,1055,-210,-427,-115,0.2,-2.3,1.3,U
22,1047199,187480,-66,-93,1035,-219,-430,-120,-2,-3.7,1.1,U
23,1047260,187486,-36,-87,1028,-210,-424,-118,-3,0.2,1.7,U
24,1047320,187492,-22,-95,1007,-205,-426,-129,-4.2,-3.4,2.5,U
25,1047350,187498,-1,-113,1009,-216,-433,-111,-4.1,-2.1,3.2,U
26,1047410,187505,-31,-126,950,-208,-433,-114,-1.2,-2.3,6.1,U
27,1047470,187511,-14,-125,1011,-210,-429,-111,0.2,2.2,3.6,U
28,1047499,187517,-26,-129,964,-205,-430,-118,2.2,1,6.4,U
29,1047560,187523,-43,-122,1003,-220,-427,-121,7.7,1,7.4,U
30,1047621,187530,-86,-113,1024,-205,-427,-118,5.6,1.4,4.5,U
31,1047650,187536,-43,-94,1024,-208,-435,-115,5.3,1.4,1.7,U
32,1047710,187542,-40,-89,1036,-217,-424,-118,4.8,-1.3,2.7,U
33,1047770,187548,-23,-79,1029,-213,-435,-117,2.2,0.2,2.3,U
34,1047800,187555,-37,-83,1018,-210,-432,-120,1.2,0.4,4.2,U
35,1047860,187561,-43,-85,1043,-201,-429,-117,2.5,-1.2,4.5,U
36,1047920,187567,-59,-92,996,-208,-435,-120,0,1.8,5.4,U
37,1047949,187573,-54,-88,1021,-214,-427,-118,1.8,0.9,2.6,U
38,1048011,187580,-41,-85,993,-210,-426,-112,3,1.1,1.9,U
39,1048069,187586,-48,-76,998,-217,-423,-121,4.3,0.7,1.7,U
40,1048099,187592,-35,-68,1007,-208,-426,-118,2.8,1.8,1.8,U
41,1048159,187598,-54,-77,942,-211,-429,-124,1.7,3.5,3.1,U
42,1048220,187605,-73,-86,916,-210,-424,-126,5.4,0,4.3,U
43,1048249,187611,-81,-64,917,-217,-424,-120,11.9,-9.1,2.9,U
44,1048310,187617,-72,-57,942,-216,-429,-115,9.3,-16,2.7,U
45,1048370,187623,-55,-28,877,-216,-444,-106,3.1,-37,4.8,U
46,1048399,187630,-50,-35,956,-208,-439,-97,9.2,-34,3.6,U
47,1048460,187636,-13,-48,815,-213,-445,-88,2.9,-21.3,6.7,U
48,1048521,187642,-11,-64,843,-210,-453,-79,20.7,-20.7,0.1,U
49,1048550,187648,11,-30,1053,-216,-459,-72,23.2,-10.9,-11.1,U
0,1730990,228165,-67,-1006,-20,249,-189,-280,3.2,0.5,-2.2,U
1,1731008,228171,-164,-1133,-247,244,-186,-291,42,13,-7.9,U
2,1731068,228178,-85,-1559,85,235,-199,-300,89.2,22.2,-28,U
3,1731128,228184,-62,-1627,353,238,-192,-315,-8.7,27.5,17.7,U
4,1731158,228190,-163,-1338,-20,243,-180,-291,-54.1,27.7,5.6,U
5,1731218,228196,-9,-1217,388,253,-180,-276,-62.5,22.2,1.5,U
6,1731278,228203,-15,-994,-26,282,-189,-234,-70.8,7.8,-25.7,U
7,1731308,228209,161,-846,203,301,-210,-220,-70.4,-14.2,-24,U
8,1731368,228215,35,-845,-124,316,-211,-201,-75.3,-3.5,-9.8,U
9,1731428,228221,82,-838,-188,319,-211,-169,-45.6,-28.6,-26.8,U
10,1731458,228228,22,-753,-156,336,-226,-148,-66,10.9,-0.4,U
11,1731518,228234,19,-661,-259,339,-229,-118,-48.9,-0.6,-1.6,U
12,1731578,228240,39,-690,-207,346,-231,-108,-21.4,-4.6,1.8,U
13,1731608,228246,-108,-742,-300,339,-225,-99,-22.1,-9.8,2.1,U
14,1731668,228253,26,-710,-244,343,-229,-88,-25.7,4.1,7.3,U
15,1731728,228259,-25,-758,-351,345,-226,-76,-24,-4.2,8.9,U
16,1731757,228265,-96,-827,-383,348,-223,-76,-9.9,-6.7,7,U
17,1731817,228271,15,-854,-371,352,-228,-88,2.8,-7.3,2.1,U
18,1731878,228278,-55,-911,-416,342,-222,-87,4.4,-0.9,4.2,U
19,1731907,228284,-19,-953,-352,348,-222,-99,7.2,-2.5,3.5,U
20,1731968,228290,-58,-976,-355,346,-223,-94,3.9,-0.1,-1.3,U
21,1732027,228296,47,-941,-279,337,-204,-97,5.3,0,-3.2,U
22,1732057,228303,-42,-954,-336,342,-214,-96,-2.8,-1.4,1.6,U
23,1732117,228309,-4,-952,-303,337,-214,-100,-6.1,-0.3,3.4,U
24,1732177,228315,-28,-967,-361,352,-216,-90,-3.8,3.1,1.2,U
25,1732207,228321,2,-961,-340,345,-219,-93,2.7,6.8,-0.5,U
26,1732267,228328,-40,-955,-351,339,-216,-97,2.5,7,3.2,U
27,1732327,228334,34,-946,-304,343,-213,-100,3,0.4,1.7,U
28,1732357,228340,-28,-954,-338,342,-214,-96,-1.6,6.5,2.4,U
29,1732417,228346,-10,-957,-306,336,-213,-97,-1.6,6.5,0.4,U
30,1732478,228353,19,-938,-319,345,-213,-93,-8.3,3.5,0.5,U
31,1732507,228359,28,-941,-295,345,-219,-96,-1.3,3.7,1.2,U
32,1732567,228365,-14,-949,-311,345,-223,-94,-3.1,-1.6,2.7,U
33,1732627,228371,-14,-949,-311,328,-217,-100,-3.1,-1.6,2.7,U
34,1732657,228378,-18,-942,-320,336,-217,-91,-2.5,2.6,2,U
35,1732717,228384,-71,-968,-365,343,-213,-85,-1.8,1.9,3.4,U
36,1732778,228390,8,-938,-337,339,-219,-94,3,-0.3,-2.5,U
37,1732807,228396,18,-939,-315,336,-211,-103,-1.1,3.7,-0.2,U
38,1732867,228403,-3,-948,-301,348,-214,-100,-3.1,1.1,1.8,U
39,1732928,228409,-24,-954,-322,343,-216,-91,0.5,1.5,1.2,U
40,1732957,228415,6,-924,-311,343,-211,-91,-2.3,2.8,4.9,U
41,1733017,228421,1,-917,-291,340,-208,-99,5.6,-1.7,0.9,U
42,1733078,228428,1,-902,-277,342,-210,-100,3.7,0.9,5.8,U
1,1081850,191811,30,-108,979,-252,-445,-99,10.4,-13.3,-5,U
2,1081910,191817,14,-127,912,-262,-433,-97,-2.1,7.8,-4.7,U
3,1081970,191823,17,-143,849,-265,-445,-93,-6.5,4,-0.3,U
4,1082000,191830,12,-151,848,-265,-439,-112,0,-7.5,2,U
5,1082060,191836,-36,-170,847,-264,-447,-102,12.8,-15.4,6.5,U
6,1082121,191842,-4,-131,975,-273,-448,-87,14,-15.9,1,U
7,1082149,191848,4,-135,908,-268,-442,-85,-2.2,3.5,-3,U
8,1082212,191855,69,-118,931,-258,-444,-91,4.3,0,-0.9,U
9,1082270,191861,37,-109,1031,-273,-453,-91,5.7,3.7,-1.4,U
10,1082299,191867,60,-107,1007,-283,-448,-94,4.5,4.7,-0.4,U
11,1082360,191873,56,-96,1026,-280,-445,-94,7.9,0,2.9,U
12,1082420,191880,44,-93,1041,-280,-445,-94,4.3,-4.4,4.6,U
13,1082449,191886,35,-102,1028,-279,-448,-94,1.6,0,3.5,U
14,1082510,191892,40,-103,1007,-279,-448,-94,-2,1.1,2.7,U
15,1082570,191898,33,-107,1009,-276,-444,-97,-2.7,1,2.6,U
16,1082599,191905,38,-111,993,-274,-445,-88,-1.9,0.2,2.8,U
17,1082661,191911,25,-105,1015,-270,-454,-88,2.2,-4.1,2.3,U
18,1082720,191917,41,-101,1006,-270,-438,-93,0.6,-3.8,2.1,U
19,1082749,191923,41,-97,1023,-270,-438,-93,-2.8,-1.4,0.9,U
20,1082811,191930,65,-101,979,-270,-444,-78,-1.9,-1.2,0.8,U
21,1082870,191936,73,-103,986,-270,-444,-78,0.4,-0.9,2.8,U
22,1082899,191942,78,-109,1001,-273,-439,-91,-1.4,2.5,3.8,U
23,1082960,191948,54,-122,974,-273,-442,-88,-0.8,3.5,5.5,U
24,1083020,191955,54,-122,974,-277,-445,-87,0,-3.2,5.7,U
25,1083052,191961,46,-117,1011,-277,-444,-90,0.5,0.7,2.7,U
26,1083110,191967,38,-106,1036,-274,-448,-85,1.6,-1.4,1.4,U
27,1083170,191973,37,-107,1025,-265,-451,-88,2.4,-0.9,0.5,U
28,1083199,191980,41,-102,1021,-265,-447,-94,-0.4,-2.1,0.4,U
29,1083260,191986,60,-108,976,-264,-456,-91,-3,-0.3,0.5,U
30,1083319,191992,60,-108,976,-268,-442,-85,0.4,-0.5,1.6,U
31,1083350,191998,48,-114,990,-271,-444,-85,-0.7,0.3,1.8,U
32,1083410,192005,37,-113,1003,-265,-442,-90,1.6,0,1.4,U
33,1083501,192011,37,-106,1007,-264,-454,-96,-0.6,1.9,0.7,U
34,1083520,192017,44,-109,979,-270,-439,-91,-0.8,1.5,1.6,U
35,1083590,192023,39,-104,1019,-274,-441,-88,0,0.5,2.1,U
36,1083619,192030,22,-118,944,-267,-447,-84,-1.1,1.8,2.8,U
37,1083651,192036,37,-116,952,-268,-450,-87,1.4,1.1,4.4,U
38,1083710,192042,37,-116,952,-265,-448,-93,0.7,1.9,6.6,U
39,1083771,192048,6,-137,863,-270,-438,-94,-2.2,6.8,10.1,U
40,1083799,192055,-20,-136,848,-265,-447,-96,5.3,5.8,14.5,U
41,1083860,192061,-17,-122,883,-259,-445,-90,-2.9,6,13.7,U
42,1083921,192067,-1,-125,831,-249,-442,-102,11.4,7,11.2,U
1,1779423,234221,6,-1056,-73,273,-195,-261,13.5,-6.3,1.6,U
2,1779453,234228,-35,-1066,-21,252,-193,-273,21.3,-3.8,4.4,U
3,1779544,234234,24,-1038,-17,258,-196,-276,25.9,-2.5,4.1,U
4,1779575,234240,10,-1059,81,253,-201,-283,18.2,-12.6,14.1,U
5,1779603,234246,-80,-1031,74,250,-198,-288,4.3,3,11.6,U
6,1779663,234253,-39,-1008,73,253,-186,-285,-11.9,-1.2,8.1,U
7,1779723,234259,-46,-1023,45,258,-192,-280,-18.4,-1.4,5.8,U
8,1779753,234265,-82,-1015,-18,261,-190,-276,-25.6,-4.2,4.4,U
9,1779813,234271,-25,-1006,9,267,-195,-262,-18.3,-1.7,-6.5,U
10,1779873,234278,-80,-1006,-44,270,-195,-259,-24.4,3.6,-1.6,U
11,1779903,234284,-194,-1053,-88,270,-195,-256,-15.4,9.3,-6.2,U
12,1779963,234290,-31,-1017,11,273,-199,-250,-7,7.9,-22.1,U
13,1780023,234296,20,-958,-90,280,-204,-253,-7,7.9,-22.1,U
14,1780053,234303,35,-971,-30,286,-219,-246,-10.6,-6.8,-13,U
15,1780113,234309,59,-944,-132,283,-205,-241,-11.9,-3,1.4,U
16,1780173,234315,-49,-1012,10,297,-214,-243,0.5,-2.8,6.4,U
17,1780203,234321,37,-971,-100,286,-220,-243,11.2,-11.3,-0.4,U
18,1780263,234328,-18,-989,-26,288,-216,-241,1.5,-27.3,-2.1,U
19,1780323,234334,25,-987,-64,285,-220,-252,-5,-14.5,5.5,U
20,1780353,234340,6,-1019,-56,289,-223,-249,-4.4,-10.8,-1.1,U
